number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_normalize_type,params_params_decision_threshold,params_params_feature_fraction,params_params_resampling,params_params_sample_rows,params_params_scale_pos_weight,params_rate_drop,params_sample_type,params_skip_drop,params_subsample,user_attrs_acc_test,user_attrs_acc_val,user_attrs_decision_threshold,user_attrs_f1_test,user_attrs_f1_val,user_attrs_feature_fraction,user_attrs_pr_auc_test,user_attrs_pr_auc_val,user_attrs_prec_test,user_attrs_prec_val,user_attrs_rec_test,user_attrs_rec_val,user_attrs_resampling_strategy,user_attrs_roc_auc_test,user_attrs_roc_auc_val,user_attrs_sample_rows,state
3311,0.38612143742255267,2025-09-24 05:05:03.780210,2025-09-24 05:05:04.772720,0 days 00:00:00.992510,64.27502740477391,gbtree,0.7716530626555622,9.075835576577592,lossguide,0.00011367394340197967,0.002548535243346697,7,7,0.8678921737202637,400,,0.43039484880341816,0.6262699800764959,undersample,0.7836358217567717,3.936515159940767,,,,0.22025378920836974,0.23932848807452145,0.23925061425061425,0.43039484880341816,0.3862228462872718,0.38612143742255267,0.6262699800764959,0.6555257362342857,0.6460142066243049,0.23932848807452145,0.23925061425061425,1.0,1.0,undersample,0.8522934809773728,0.8469063292719491,0.7836358217567717,COMPLETE
3312,0.668724279835391,2025-09-24 05:05:04.934740,2025-09-24 05:05:05.633853,0 days 00:00:00.699113,0.021001245752026967,gbtree,0.5300814180149748,7.203679175992213,depthwise,0.007636008793160158,0.10469007512037641,8,12,0.30090259656115925,200,,0.43917825447890624,0.7372937936946296,undersample,0.9065601341296322,0.8535627491505919,,,,0.20830344197536266,0.7956802129184154,0.8022113022113022,0.43917825447890624,0.6658855038500168,0.668724279835391,0.7372937936946296,0.7726447116406953,0.761520987029128,0.5470297029702971,0.5579399141630901,0.850727117194183,0.834403080872914,undersample,0.9031261256252132,0.8974613801128132,0.9065601341296322,COMPLETE
3313,0.7088658957192128,2025-09-24 05:05:05.792748,2025-09-24 05:05:08.565026,0 days 00:00:02.772278,0.0005972833191915428,gbtree,0.3777428208936141,1.8987500605433265,lossguide,7.30134456414196,0.03500267267590765,5,10,0.11765492152476338,500,,0.6193007591668465,0.9429251091062667,none,0.959275242588372,2.9009779049100395,,,,0.5094775436993331,0.8522878493192753,0.8530917280917281,0.6193007591668465,0.7116883116883117,0.7088658957192128,0.9429251091062667,0.8067114609291658,0.7965766869538752,0.6677915260592426,0.6739969135802469,0.7617621899059025,0.7475395806589645,none,0.9208172270718957,0.9169996545597906,0.959275242588372,COMPLETE
3314,0.7182111047943908,2025-09-24 05:05:08.722909,2025-09-24 05:05:09.765104,0 days 00:00:01.042195,0.00033284697761828735,gbtree,0.31020809334549937,3.44440034845911,lossguide,1.0350477737514034,0.15365054427182642,2,9,0.2665836221182312,400,,0.5799948820417417,0.8141676560288774,none,0.9271630507206325,3.3519262486056225,,,,0.8279792993500821,0.8430750332685024,0.8477682227682227,0.5799948820417417,0.7128675781981645,0.7182111047943908,0.8141676560288774,0.8213647264742432,0.8193936499209754,0.6341219593468844,0.6445578231292517,0.8139435414884517,0.8108686350021395,none,0.9234302891995582,0.9235190827356078,0.9271630507206325,COMPLETE
3315,0.6750595440626064,2025-09-24 05:05:09.925358,2025-09-24 05:05:11.549763,0 days 00:00:01.624405,0.0006824886962504119,gbtree,0.3502285347399884,0.39285812049972146,lossguide,0.10269960636678732,0.39440823943471354,7,10,0.22690282641935647,200,,0.5644181952814242,0.8910160253818211,undersample,0.836696910050569,3.4741633010243795,,,,0.73625869969913,0.7989558808475791,0.8044635544635544,0.5644181952814242,0.666553480475382,0.6750595440626064,0.8910160253818211,0.7705806260580541,0.7680698733564109,0.5526463963963963,0.5602937023439706,0.839606501283148,0.848951647411211,undersample,0.9006810762810269,0.9018672831268609,0.836696910050569,COMPLETE
3316,0.6995868581546331,2025-09-24 05:05:11.706904,2025-09-24 05:05:22.977002,0 days 00:00:11.270098,0.00015363310657735623,dart,0.6327882991589586,3.143784146503955,lossguide,0.011941062949629279,0.020668387874857426,5,4,0.11118804115162553,400,tree,0.6125225592262391,0.9455378035091698,none,0.9403104501169169,3.3179301234687752,0.16813468788835248,weighted,0.6315433468574384,0.7735562388554211,0.8442010441191524,0.8436732186732187,0.6125225592262391,0.7046953822273962,0.6995868581546331,0.9455378035091698,0.807613059652499,0.8014738965847162,0.6448863636363636,0.6474872541879096,0.776732249786142,0.7608044501497646,none,0.9160533825940598,0.914866061734582,0.9403104501169169,COMPLETE
3317,0.6089601769911505,2025-09-24 05:05:23.136305,2025-09-24 05:05:29.345688,0 days 00:00:06.209383,3.4294273211389155,dart,0.35192656120307597,7.179924452921446,depthwise,0.026556644817636643,0.4264239640170013,5,5,0.626234981802602,300,tree,0.3375555599286326,0.5584090128629973,undersample,0.8234270379053119,1.4668471938284446,0.3415447910688278,weighted,0.7682485771185403,0.7036055563054984,0.7042686047701914,0.7104832104832105,0.3375555599286326,0.6046257013822363,0.6089601769911505,0.5584090128629973,0.7613128481037917,0.757064920331045,0.4445562487422017,0.4498467824310521,0.9448246364414029,0.9422336328626444,undersample,0.8996780071554221,0.8987531675669476,0.8234270379053119,COMPLETE
3318,0.705002337540907,2025-09-24 05:05:29.502841,2025-09-24 05:06:16.770665,0 days 00:00:47.267824,0.00010910369507778728,dart,0.7392220116430277,2.37103104084852,lossguide,0.009994351149136384,0.039945973466538845,6,9,0.398823975210777,800,tree,0.6966486384554978,0.9346374781143552,none,0.8411315040709954,2.4926216135205816,0.25803754463363415,weighted,0.5852139542701515,0.6506724734936754,0.8724536800081891,0.8708026208026208,0.6966486384554978,0.7109048723897912,0.705002337540907,0.9346374781143552,0.8262618558676267,0.8222855432291708,0.7768762677484787,0.7769191138588356,0.6552609067579127,0.6452717158750535,none,0.9265489725318956,0.9249081278182902,0.8411315040709954,COMPLETE
3319,0.6810933940774487,2025-09-24 05:06:16.927901,2025-09-24 05:06:19.974483,0 days 00:00:03.046582,0.0012335747916843722,dart,0.993554676422563,6.962253633325276,depthwise,0.06847430254013785,0.0928341334964705,2,11,4.578481923377784,200,tree,0.5730854557062235,0.5678979868276937,undersample,0.8535196792635987,0.5597313134815494,0.3435714778797522,weighted,0.47129604487144766,0.44188486938989163,0.8585320913092436,0.8566748566748567,0.5730854557062235,0.6856232939035487,0.6810933940774487,0.5678979868276937,0.794077065725179,0.7864782072149096,0.7322643343051506,0.7282026302971262,0.6445680068434559,0.6397090286692341,undersample,0.9101978003736457,0.9084569337289743,0.8535196792635987,COMPLETE
3320,0.0,2025-09-24 05:06:20.131746,2025-09-24 05:06:22.393802,0 days 00:00:02.262056,0.8855729876655034,gbtree,0.9387488072820468,0.8356095428617829,lossguide,0.6414180440917052,0.0003906232544322952,3,11,0.42028142301684734,200,,0.6898146159521058,0.9579414594126998,undersample,0.6522993550685106,1.0136263570288233,,,,0.2863949415526881,0.7606715119254785,0.7607493857493858,0.6898146159521058,0.0,0.0,0.9579414594126998,0.7924247679516772,0.7803722219514417,0.0,0.0,0.0,0.0,undersample,0.9114142670308499,0.9084681048242604,0.6522993550685106,COMPLETE
3321,0.714871573494496,2025-09-24 05:06:22.554534,2025-09-24 05:06:23.333523,0 days 00:00:00.778989,0.0381039807660299,gbtree,0.46080976778624455,4.02043847214267,lossguide,18.40314184038736,0.4346377017883574,4,3,0.12896784678314158,300,,0.6549244534941552,0.9853077743375654,none,0.9886388639977753,2.5955069918207427,,,,0.5653635704991248,0.8645716040536391,0.8647624897624898,0.6549244534941552,0.7166416791604198,0.714871573494496,0.9853077743375654,0.8198388768966149,0.8136980887926063,0.7177177177177178,0.7212543554006968,0.7155688622754491,0.7086007702182285,none,0.9248135886943455,0.922598935740117,0.9886388639977753,COMPLETE
3322,0.6567505720823799,2025-09-24 05:06:23.495812,2025-09-24 05:07:15.985013,0 days 00:00:52.489201,0.0001194201525428366,dart,0.602434704223495,3.6694769149688433,lossguide,0.0022267117679302634,0.004704612790837356,2,9,0.12483596386271706,800,tree,0.6959470078671319,0.8661472002770879,none,0.9367510570418532,3.3079179861269097,0.18780424306957205,weighted,0.7450429311187141,0.6084433692081049,0.8467601596888116,0.8464373464373465,0.6959470078671319,0.6607749830047587,0.6567505720823799,0.8661472002770879,0.7491370069261787,0.7408002634269388,0.7026506024096385,0.705853418593212,0.6236099230111206,0.6140350877192983,none,0.8980601286613002,0.89767544478666,0.9367510570418532,COMPLETE
3323,0.6816179415298358,2025-09-24 05:07:16.143645,2025-09-24 05:07:17.473703,0 days 00:00:01.330058,0.0002965320051717142,gbtree,0.2524806624087462,2.029049129184974,lossguide,1.7036776446265909,0.0885605102248851,5,10,0.3434466573381108,200,,0.5403662363875503,0.8820529464243709,none,0.9600816492770142,2.120736110070171,,,,0.6166703840381165,0.8315078308936431,0.8372235872235873,0.5403662363875503,0.6748320821809561,0.6816179415298358,0.8820529464243709,0.7479345343498183,0.7453879544581445,0.6270190895741556,0.6405720737674069,0.7305389221556886,0.7282841249465126,none,0.8979846409033251,0.9011122264931508,0.9600816492770142,COMPLETE
3324,0.7087400681044268,2025-09-24 05:07:17.632005,2025-09-24 05:07:18.758060,0 days 00:00:01.126055,0.018365288065763104,gbtree,0.3570778728324174,2.0736713123017,lossguide,1.4050028348914483,0.15216428972793936,3,7,0.11485831274003754,300,,0.6487071433034947,0.844050626399926,none,0.9902440458963386,2.211986980017458,,,,0.7099646079300449,0.8686661889650936,0.8686527436527437,0.6487071433034947,0.7113610798650168,0.7087400681044268,0.844050626399926,0.8201844128770782,0.8144871207986542,0.7503559563360228,0.754835589941973,0.676218990590248,0.6679503637141635,none,0.9227474170984407,0.9210842734184306,0.9902440458963386,COMPLETE
3325,0.0,2025-09-24 05:07:18.916739,2025-09-24 05:08:02.617931,0 days 00:00:43.701192,0.00014969332817113396,dart,0.6076370754139444,7.479694039181659,depthwise,15.319454767685894,0.00045685968318971536,1,11,0.2440191184624313,800,tree,0.6957966142742654,0.6914690309061815,undersample,0.9504819523710923,1.6952123057636848,0.34136104686830593,weighted,0.863693371486217,0.2426048621856548,0.7606715119254785,0.7607493857493858,0.6957966142742654,0.0,0.0,0.6914690309061815,0.6848670682747897,0.6746485010130068,0.0,0.0,0.0,0.0,undersample,0.8766507299145292,0.8785671711337516,0.9504819523710923,COMPLETE
3326,0.6095717884130982,2025-09-24 05:08:02.777067,2025-09-24 05:08:03.998685,0 days 00:00:01.221618,0.0015372598744345413,gbtree,0.34107575032203646,2.4300737830998616,lossguide,7.276032542773091,0.05959169159889402,5,6,0.3921376417406196,800,,0.6141510388184724,0.5920069059430281,none,0.9769897625131011,1.4752288949695684,,,,0.704608054159218,0.8391851776026206,0.8413185913185913,0.6141510388184724,0.6079361118043424,0.6095717884130982,0.5920069059430281,0.7273400070587009,0.7270596304282992,0.7297783103654883,0.7409675443968157,0.5209580838323353,0.517757809157039,none,0.8857486595526866,0.8900356824361648,0.9769897625131011,COMPLETE
3327,0.7219387755102041,2025-09-24 05:08:04.160728,2025-09-24 05:08:48.373748,0 days 00:00:44.213020,0.004242057245581383,dart,0.7819174425421791,5.058018346615313,lossguide,0.06783801199572023,0.016572055668101826,2,8,0.18037813542867404,800,tree,0.6715647912446321,0.8775793649072788,none,0.7486677419446979,3.014096748746665,0.34795893098126673,uniform,0.681917332183385,0.6433774128846395,0.8656976149042891,0.8660933660933661,0.6715647912446321,0.7204942479761397,0.7219387755102041,0.8775793649072788,0.8260423551303131,0.8194648261012778,0.717741935483871,0.7173637515842839,0.723267750213858,0.7265725288831836,none,0.9270345634355602,0.9247373079514531,0.7486677419446979,COMPLETE
3328,0.7175223446268967,2025-09-24 05:08:48.535574,2025-09-24 05:09:43.892845,0 days 00:00:55.357271,0.0003461451319748573,dart,0.3035529848253241,1.2360701708448838,depthwise,0.013254387096385415,0.19038826568402206,6,10,0.18700078818166213,900,tree,0.5575729489412448,0.9676136591580026,none,0.8862869770537847,2.3272675204213993,0.25668105001118824,weighted,0.7276466800718737,0.9250183739402483,0.8610912068789026,0.8608722358722358,0.5575729489412448,0.7196860152860979,0.7175223446268967,0.9676136591580026,0.8252425583956495,0.8188350801132112,0.6959648421893727,0.6976556184316896,0.7450812660393499,0.7385537013264869,none,0.9257909004644842,0.9237293469337389,0.8862869770537847,COMPLETE
3329,0.6784381994528724,2025-09-24 05:09:44.056262,2025-09-24 05:09:44.986575,0 days 00:00:00.930313,0.0017059074863401223,gbtree,0.2177492035358147,0.9757831051272765,lossguide,35.19332788922622,0.45015730988877617,6,9,0.22555361010620575,400,,0.6314040471301706,0.9118836350805474,none,0.9929808331057082,1.3177554018283109,,,,0.8084876588433473,0.8687685535878801,0.8676289926289926,0.6314040471301706,0.6812531079065142,0.6784381994528724,0.9118836350805474,0.823815505988566,0.8164319978338366,0.8135391923990499,0.8099762470308789,0.5859709153122327,0.5836542575952075,none,0.9259497326933307,0.9243064146214206,0.9929808331057082,COMPLETE
3330,0.38612143742255267,2025-09-24 05:09:45.144852,2025-09-24 05:09:46.362367,0 days 00:00:01.217515,11.046563462931491,gbtree,0.7710066225450282,6.376143658877505,depthwise,3.2065224754914996,0.0002015434005379215,4,6,0.8481479008395801,400,,0.40448703500548505,0.9777838922602948,oversample,0.9224105400933549,0.9383388346663534,,,,0.8315559660519809,0.23932848807452145,0.23925061425061425,0.40448703500548505,0.3862228462872718,0.38612143742255267,0.9777838922602948,0.6965164466279539,0.6873203423085885,0.23932848807452145,0.23925061425061425,1.0,1.0,oversample,0.8822485659052736,0.8834451968810533,0.9224105400933549,COMPLETE
3331,0.7215809039326941,2025-09-24 05:09:46.522236,2025-09-24 05:09:47.558192,0 days 00:00:01.035956,0.0016491193593267891,gbtree,0.24904852436758348,2.365479953463489,depthwise,3.3993368543615308,0.20804214425379244,3,7,0.19404483697121605,600,,0.6633461052778021,0.9839507141515932,oversample,0.9906648613929506,1.3977127739717046,,,,0.4909289921581595,0.8509571092230526,0.8543202293202293,0.6633461052778021,0.7155138726064869,0.7215809039326941,0.9839507141515932,0.822430353688733,0.8139919603972803,0.6586330935251798,0.6647440519105984,0.783147989734816,0.789045785194694,oversample,0.9258852385775771,0.9226802428872515,0.9906648613929506,COMPLETE
3332,0.6209837064108421,2025-09-24 05:09:47.725418,2025-09-24 05:10:18.682345,0 days 00:00:30.956927,0.0008473114180025376,dart,0.7444516630442423,8.770144003770245,depthwise,11.91862838578135,0.000325017391178296,9,4,2.50700994634795,700,tree,0.5658726186629996,0.5995541826023882,none,0.7009466903201337,4.460920023821496,0.35077153382952964,weighted,0.6978978172528671,0.6473322793809874,0.7389702118947692,0.7451883701883701,0.5658726186629996,0.6173469387755102,0.6209837064108421,0.5995541826023882,0.714786516409255,0.706771848681018,0.4754969949144706,0.4820330969267139,0.8798118049615056,0.8724860932819855,none,0.8818070646871663,0.8775977043284021,0.7009466903201337,COMPLETE
3333,0.5207986688851913,2025-09-24 05:10:18.845779,2025-09-24 05:10:22.145663,0 days 00:00:03.299884,0.26238329877039285,dart,0.5185822544868289,2.151416231338119,lossguide,0.004385055669244967,0.009224433417183195,8,3,45.13880332379394,200,tree,0.629813462638071,0.5573689642043296,none,0.8419701749059151,2.0463647119646495,0.27166101196281855,weighted,0.7665340814110543,0.6636284425370694,0.8282321629644794,0.8230958230958231,0.629813462638071,0.5415300546448087,0.5207986688851913,0.5573689642043296,0.6941241016532961,0.6879166099782729,0.7496217851739788,0.7399527186761229,0.4238665526090676,0.4017971758664955,none,0.8749126696143443,0.8775299579696176,0.8419701749059151,COMPLETE
3334,0.7145699756798585,2025-09-24 05:10:22.304519,2025-09-24 05:11:04.475081,0 days 00:00:42.170562,0.00835986789588476,dart,0.5081569347201303,0.7781553451427721,depthwise,0.09047025604260558,0.024057324658754833,1,7,9.577687609328681,800,tree,0.6383491679381863,0.995779858278325,none,0.9253975510136891,2.254279176093143,0.2878712317578582,weighted,0.6471778065373018,0.3462131206339918,0.8684614597195209,0.8678337428337428,0.6383491679381863,0.7172717271727173,0.7145699756798585,0.995779858278325,0.8204900577784437,0.8132154754753481,0.7385591300407793,0.7392497712717292,0.6971770744225834,0.691484809584938,none,0.9246835068544496,0.9222642059622899,0.9253975510136891,COMPLETE
3335,0.6919014084507042,2025-09-24 05:11:04.638609,2025-09-24 05:11:17.492840,0 days 00:00:12.854231,0.0002611723186101289,dart,0.568835847253983,0.31227358159514074,depthwise,0.039804172410604875,0.17343342618356733,0,9,0.15977622160823277,400,tree,0.6688733598916743,0.9569636870960342,none,0.953982223578516,4.342753942676188,0.19413867214144345,weighted,0.7635075347305073,0.5498524913845007,0.8534138601699253,0.8566748566748567,0.6688733598916743,0.6871996505024028,0.6919014084507042,0.9569636870960342,0.7973251615199941,0.7965635410274797,0.7022321428571429,0.712279111916629,0.6727972626176218,0.6726572528883183,none,0.9117780357158685,0.9108525290467192,0.953982223578516,COMPLETE
3336,0.6468059878464503,2025-09-24 05:11:17.661794,2025-09-24 05:11:33.941473,0 days 00:00:16.279679,0.0003022251227790208,dart,0.8785335736364508,1.9248185509205673,lossguide,0.0009348575842515867,0.05430754294441027,3,4,0.6340624077389914,500,tree,0.5687256510384369,0.8431580242267405,undersample,0.9961178303854421,3.1319558786964024,0.2804480904219932,weighted,0.5381990712266594,0.5105651415992603,0.7574982086191012,0.756040131040131,0.5687256510384369,0.6487768717568569,0.6468059878464503,0.8431580242267405,0.7977594716473391,0.7858426702810706,0.4964828681642841,0.4947845804988662,0.9358426005132592,0.9336756525459992,undersample,0.9173019380237161,0.9121013596086708,0.9961178303854421,COMPLETE
3337,0.38612143742255267,2025-09-24 05:11:34.101756,2025-09-24 05:11:35.186122,0 days 00:00:01.084366,0.4179013832728188,gbtree,0.488668917782785,2.5252670215122937,depthwise,0.22372899293963375,0.0011520944431185614,10,7,1.8313825050936512,400,,0.4783354588529374,0.5274362164770829,oversample,0.7289472383132621,3.693287785853739,,,,0.22014121957029398,0.23932848807452145,0.23925061425061425,0.4783354588529374,0.3862228462872718,0.38612143742255267,0.5274362164770829,0.7342588433850064,0.7290442373813254,0.23932848807452145,0.23925061425061425,1.0,1.0,oversample,0.8791908080718429,0.877311142701126,0.7289472383132621,COMPLETE
3338,0.7080025745548165,2025-09-24 05:11:35.347274,2025-09-24 05:12:24.779617,0 days 00:00:49.432343,0.00018670861302653869,dart,0.7413919824813748,7.320452327225452,lossguide,0.03307762407014342,0.18882216125735526,8,5,53.30765507328028,900,tree,0.6884491547412058,0.9956430957512411,oversample,0.7339606067986734,1.0171811816678915,0.2105397920413935,weighted,0.3731035959514797,0.9611994630355749,0.8626266762206981,0.8606674856674856,0.6884491547412058,0.7141031103536429,0.7080025745548165,0.9956430957512411,0.8126880871909371,0.8044222558143446,0.7113752122241087,0.7099827882960413,0.716852010265184,0.7060333761232349,oversample,0.9205397958912328,0.918602965856699,0.7339606067986734,COMPLETE
3339,0.7089833243679398,2025-09-24 05:12:24.945027,2025-09-24 05:12:25.850212,0 days 00:00:00.905185,0.000799811670837934,gbtree,0.2242619559898276,5.255198340490472,lossguide,18.28883485399213,0.18049002241780623,3,4,0.10268579116772127,600,,0.563753249010233,0.9336551571001701,none,0.9823644076466181,3.9515883014780253,,,,0.8096264315895962,0.8327362063670796,0.8338452088452089,0.563753249010233,0.7096659559346127,0.7089833243679398,0.9336551571001701,0.8244139308790406,0.8170884630420314,0.6069908814589665,0.6101851851851852,0.8541488451668092,0.8459563543003851,none,0.9264697722612333,0.9249590311596972,0.9823644076466181,COMPLETE
3340,0.7133757961783439,2025-09-24 05:12:26.009337,2025-09-24 05:12:42.730455,0 days 00:00:16.721118,0.0004915976802476772,dart,0.7877647199368863,7.207800351498943,lossguide,0.0035493646920904814,0.18586634879146005,4,6,0.13223624239390047,500,tree,0.6811493147019118,0.8051161677975684,none,0.8365939517357774,4.0015542538913955,0.3279745258569183,weighted,0.6766273405706288,0.5639372456248067,0.853618589415498,0.8525798525798526,0.6811493147019118,0.7180599369085173,0.7133757961783439,0.8051161677975684,0.8213158293730468,0.8090037663636311,0.6660570592538405,0.666914774841831,0.7788708297690333,0.7667950363714163,none,0.9245357546053289,0.9206493780723032,0.8365939517357774,COMPLETE
3341,0.6727335164835165,2025-09-24 05:12:42.894011,2025-09-24 05:13:18.014373,0 days 00:00:35.120362,0.0025975384167875467,dart,0.6404803832478563,4.175470576570871,depthwise,0.4392170813522138,0.0010876248907147783,7,6,0.33382779690143516,700,tree,0.6977142889903586,0.9787378578433649,oversample,0.5078834282784883,2.216767384932978,0.2894527055715271,weighted,0.8836351658292244,0.8107241747856613,0.8033575596273927,0.8048730548730548,0.6977142889903586,0.6735768903993203,0.6727335164835165,0.9787378578433649,0.7759984177714442,0.7680219398265306,0.558782069354384,0.5618009750501864,0.8477331052181352,0.8382541720154044,oversample,0.9093907461620966,0.9049953913473647,0.5078834282784883,COMPLETE
3342,0.718387526145655,2025-09-24 05:13:18.176466,2025-09-24 05:14:26.483435,0 days 00:01:08.306969,0.08039431611936215,dart,0.47756372041374007,3.2947400734738457,depthwise,1.3561325431985969,0.11280581215776027,2,7,0.23788612827870728,1000,tree,0.6397307197792678,0.9233928501728055,oversample,0.8050056887591883,1.5777133943865953,0.17290577929601647,weighted,0.7991008421443814,0.3811172225437458,0.8436892210052206,0.8483824733824734,0.6397307197792678,0.7119411431805319,0.718387526145655,0.9233928501728055,0.8177270274980188,0.8116008360393073,0.6368545393182585,0.6464750171115674,0.8071000855431993,0.808301240907146,oversample,0.9237272902145417,0.9209691650706107,0.8050056887591883,COMPLETE
3343,0.7037871956717764,2025-09-24 05:14:26.641980,2025-09-24 05:14:47.923491,0 days 00:00:21.281511,0.00035291196394816036,dart,0.42554579870570797,4.717941608635366,depthwise,0.043806034361536406,0.03370364581287743,0,7,0.8004678641240911,600,tree,0.6792386459169238,0.9941876273920549,none,0.6982751506726094,2.97939827364493,0.3472371216712372,weighted,0.24288918324953432,0.7769743129076092,0.8641621455624936,0.8654791154791155,0.6792386459169238,0.7002484752654168,0.7037871956717764,0.9941876273920549,0.8118108835294788,0.807119930199955,0.7419818094782192,0.7436874702239161,0.6629597946963216,0.6679503637141635,none,0.9187236001496056,0.9181942995513077,0.6982751506726094,COMPLETE
3344,0.6822461331540014,2025-09-24 05:14:48.086220,2025-09-24 05:14:49.889601,0 days 00:00:01.803381,0.0005691460490271742,gbtree,0.9229002335168246,5.362502989024857,lossguide,0.045483565660852966,0.005098080805739528,5,6,0.6579618892304032,400,,0.6668622141366128,0.9415572669811574,oversample,0.8261546716937583,2.2232302063654314,,,,0.8487935320200802,0.8045859351008292,0.8065110565110565,0.6668622141366128,0.6825212040578746,0.6822461331540014,0.9415572669811574,0.8030411215242872,0.7933004036866007,0.5583673469387755,0.561894212129604,0.8776732249786142,0.8682071031236628,oversample,0.9166288796189269,0.9138035120656754,0.8261546716937583,COMPLETE
3345,0.6971332209106239,2025-09-24 05:14:50.054433,2025-09-24 05:15:02.806514,0 days 00:00:12.752081,0.0007976163589251204,dart,0.5993688330625979,8.044582943213948,depthwise,0.0009962053945152397,0.019419753836533004,6,11,0.13647516258004933,400,tree,0.6774402265119168,0.9625399134265683,oversample,0.9979935452982266,3.26249439246882,0.2160093068926649,weighted,0.5727860186027328,0.4936794794212088,0.8103183539768656,0.8161343161343161,0.6774402265119168,0.6913210061635848,0.6971332209106239,0.9625399134265683,0.8229959374819238,0.8157235078965326,0.5661664392905866,0.5752852769273588,0.8875106928999145,0.8844672657252889,oversample,0.9259460201806433,0.9239844394704279,0.9979935452982266,COMPLETE
3346,0.6655585106382979,2025-09-24 05:15:02.965904,2025-09-24 05:15:59.487145,0 days 00:00:56.521241,0.00011808410489396528,dart,0.6354884097147174,3.221215749356767,lossguide,61.67210985803295,0.0046019246151877205,8,11,1.1949856776762775,900,tree,0.35229804310936275,0.5642266476984723,none,0.9121334732492308,1.787908646633241,0.30436525394396785,uniform,0.5714489354999056,0.9143826164638075,0.7887194185689426,0.7940212940212941,0.35229804310936275,0.6625245258338783,0.6655585106382979,0.5642266476984723,0.7857156695582158,0.7782306790231599,0.5362625727898359,0.5441696113074205,0.8665526090675791,0.8566538296961917,none,0.908721745620012,0.9049241612191743,0.9121334732492308,COMPLETE
3347,0.5131829301440609,2025-09-24 05:15:59.650673,2025-09-24 05:16:00.429411,0 days 00:00:00.778738,52.85737362350673,gbtree,0.8815929494435146,6.048226292933064,depthwise,38.295600692534464,0.0063551952221134024,8,3,10.9183512944129,300,,0.49725570099663935,0.5034959078248962,undersample,0.7973731365165512,0.5673644534010951,,,,0.7824470886434076,0.8187122530453476,0.8166461916461917,0.49725570099663935,0.5214806808970549,0.5131829301440609,0.5034959078248962,0.667333448689966,0.6587200371086201,0.7079970652971387,0.7034277198211625,0.4127459366980325,0.40393667094565683,undersample,0.8529571285941872,0.845455727999262,0.7973731365165512,COMPLETE
3348,0.0,2025-09-24 05:16:00.589444,2025-09-24 05:16:23.657814,0 days 00:00:23.068370,11.373677462283519,dart,0.4179435120668914,8.18729670983797,lossguide,0.056881384267133614,0.0009865444446304774,1,8,39.04916809861226,600,tree,0.6687795546061064,0.9661484730922081,none,0.6647615084565581,0.6477795329612199,0.27426926932751305,weighted,0.688288484833229,0.40417933976017373,0.7606715119254785,0.7607493857493858,0.6687795546061064,0.0,0.0,0.9661484730922081,0.6870383558227063,0.6782560799114575,0.0,0.0,0.0,0.0,none,0.8751034467198023,0.8744216294977263,0.6647615084565581,COMPLETE
3349,0.6888345558272209,2025-09-24 05:16:23.819514,2025-09-24 05:17:07.773411,0 days 00:00:43.953897,0.0006591887811845331,dart,0.43900927576771187,3.207998116269026,depthwise,0.003667916612923107,0.0412765661683252,3,7,1.1948837267265988,800,tree,0.4978874381244343,0.991420209387961,oversample,0.8202642827661769,2.31875900971973,0.18127150806748246,weighted,0.6577151514324955,0.46649146999484536,0.8012079025488791,0.8045659295659295,0.4978874381244343,0.686470778172425,0.6888345558272209,0.991420209387961,0.8271885040961638,0.819646882568329,0.5513485477178424,0.5563454449710374,0.9093242087254063,0.904150620453573,oversample,0.9273349316132141,0.9248694032740639,0.8202642827661769,COMPLETE
3350,0.6853842451467993,2025-09-24 05:17:07.933529,2025-09-24 05:17:09.018383,0 days 00:00:01.084854,0.0012496549421006807,gbtree,0.20127774992530106,3.4438727738633776,lossguide,7.51355167600987,0.11073543180891465,2,10,0.1724774971328402,200,,0.5043703904356066,0.8598679074812352,oversample,0.9020125024712433,1.9722550408770139,,,,0.7468314879895993,0.7940423789538336,0.7992424242424242,0.5043703904356066,0.67982176957352,0.6853842451467993,0.8598679074812352,0.8233783665001527,0.8188820909170169,0.5413076533198176,0.5482546201232033,0.913601368691189,0.9139922978177151,oversample,0.9262052917062238,0.9251473562480138,0.9020125024712433,COMPLETE
3351,0.6797323135755258,2025-09-24 05:17:09.181062,2025-09-24 05:17:24.925662,0 days 00:00:15.744600,0.0003626015323847566,dart,0.9211780523807274,1.271813172901165,depthwise,2.3774098488956295,0.050842919469421155,1,6,0.5184685316030495,500,tree,0.6708059978072739,0.8408528122502558,none,0.9574038429256267,1.8182321555988525,0.3442006463252869,weighted,0.499734654983187,0.5722955399841398,0.8668236257549391,0.8628173628173628,0.6708059978072739,0.6901643248392474,0.6797323135755258,0.8408528122502558,0.8083163518475819,0.7971725124543627,0.7786136485760344,0.7698971304818625,0.6197604790419161,0.6084724005134788,none,0.9211841614654077,0.9169474556016621,0.9574038429256267,COMPLETE
